schema_version,created_utc,view_type,window,year,entry_month,symbol,tf,session_state,eligible_unit_count,participation_share,gross_profit,gross_loss,net_realized,profit_factor,winning_unit_count,losing_unit_count,zero_unit_count,partition_realized_equity_dd
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,ENTRY_MONTH,MAIN,ALL,2024-05,ALL,ALL,ASIA,5,0.23809524,45.15,7.15,38.00,6.314685,3,2,0,7.15
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,ENTRY_MONTH,MAIN,ALL,2024-05,ALL,ALL,LONDON,3,0.14285714,0.00,10.94,-10.94,0.000000,0,3,0,10.94
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,ENTRY_MONTH,MAIN,ALL,2024-05,ALL,ALL,LONDON_NY_OVERLAP,4,0.19047619,123.93,3.71,120.22,33.404313,3,1,0,3.71
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,ENTRY_MONTH,MAIN,ALL,2024-05,ALL,ALL,NEW_YORK_ONLY,7,0.33333333,75.76,0.00,75.76,,7,0,0,0.00
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,ENTRY_MONTH,MAIN,ALL,2024-05,ALL,ALL,OUTSIDE_DEFINED_SESSION,2,0.09523810,3.33,0.00,3.33,,2,0,0,0.00
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,ENTRY_MONTH,MAIN,ALL,2024-06,ALL,ALL,ASIA,1,0.25000000,6.80,0.00,6.80,,1,0,0,0.00
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,ENTRY_MONTH,MAIN,ALL,2024-06,ALL,ALL,LONDON_NY_OVERLAP,2,0.50000000,21.89,0.00,21.89,,2,0,0,0.00
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,ENTRY_MONTH,MAIN,ALL,2024-06,ALL,ALL,NEW_YORK_ONLY,1,0.25000000,16.33,0.00,16.33,,1,0,0,0.00
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,ENTRY_MONTH,MAIN,ALL,2024-07,ALL,ALL,ASIA,7,0.63636364,121.04,0.00,121.04,,7,0,0,0.00
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,ENTRY_MONTH,MAIN,ALL,2024-07,ALL,ALL,LONDON,2,0.18181818,6.85,0.00,6.85,,2,0,0,0.00
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,ENTRY_MONTH,MAIN,ALL,2024-07,ALL,ALL,LONDON_NY_OVERLAP,1,0.09090909,3.64,0.00,3.64,,1,0,0,0.00
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,ENTRY_MONTH,MAIN,ALL,2024-07,ALL,ALL,NEW_YORK_ONLY,1,0.09090909,2.98,0.00,2.98,,1,0,0,0.00
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,ENTRY_MONTH,MAIN,ALL,2024-08,ALL,ALL,ASIA,1,0.07142857,4.99,0.00,4.99,,1,0,0,0.00
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,ENTRY_MONTH,MAIN,ALL,2024-08,ALL,ALL,LONDON_NY_OVERLAP,10,0.71428571,132.73,0.00,132.73,,10,0,0,0.00
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,ENTRY_MONTH,MAIN,ALL,2024-08,ALL,ALL,NEW_YORK_ONLY,3,0.21428571,21.61,0.00,21.61,,3,0,0,0.00
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,ENTRY_MONTH,MAIN,ALL,2024-09,ALL,ALL,ASIA,6,0.17647059,307.46,0.00,307.46,,6,0,0,0.00
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,ENTRY_MONTH,MAIN,ALL,2024-09,ALL,ALL,LONDON,11,0.32352941,325.93,0.00,325.93,,11,0,0,0.00
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,ENTRY_MONTH,MAIN,ALL,2024-09,ALL,ALL,LONDON_NY_OVERLAP,9,0.26470588,449.11,0.00,449.11,,9,0,0,0.00
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,ENTRY_MONTH,MAIN,ALL,2024-09,ALL,ALL,NEW_YORK_ONLY,7,0.20588235,253.48,0.00,253.48,,7,0,0,0.00
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,ENTRY_MONTH,MAIN,ALL,2024-09,ALL,ALL,OUTSIDE_DEFINED_SESSION,1,0.02941176,10.69,0.00,10.69,,1,0,0,0.00
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,ENTRY_MONTH,MAIN,ALL,2024-10,ALL,ALL,ASIA,5,0.25000000,146.60,0.00,146.60,,5,0,0,0.00
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,ENTRY_MONTH,MAIN,ALL,2024-10,ALL,ALL,LONDON,5,0.25000000,74.54,81.84,-7.30,0.910802,4,1,0,81.84
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,ENTRY_MONTH,MAIN,ALL,2024-10,ALL,ALL,LONDON_NY_OVERLAP,5,0.25000000,148.14,23.90,124.24,6.198326,4,1,0,23.90
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,ENTRY_MONTH,MAIN,ALL,2024-10,ALL,ALL,NEW_YORK_ONLY,4,0.20000000,40.78,62.60,-21.82,0.651438,2,2,0,62.60
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,ENTRY_MONTH,MAIN,ALL,2024-10,ALL,ALL,OUTSIDE_DEFINED_SESSION,1,0.05000000,53.15,0.00,53.15,,1,0,0,0.00
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,ENTRY_MONTH,MAIN,ALL,2024-11,ALL,ALL,ASIA,5,0.15151515,209.34,0.00,209.34,,5,0,0,0.00
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,ENTRY_MONTH,MAIN,ALL,2024-11,ALL,ALL,LONDON,3,0.09090909,69.17,9.82,59.35,7.043788,2,1,0,9.82
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,ENTRY_MONTH,MAIN,ALL,2024-11,ALL,ALL,LONDON_NY_OVERLAP,5,0.15151515,262.27,0.00,262.27,,5,0,0,0.00
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,ENTRY_MONTH,MAIN,ALL,2024-11,ALL,ALL,NEW_YORK_ONLY,19,0.57575758,897.02,0.00,897.02,,19,0,0,0.00
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,ENTRY_MONTH,MAIN,ALL,2024-11,ALL,ALL,OUTSIDE_DEFINED_SESSION,1,0.03030303,38.63,0.00,38.63,,1,0,0,0.00
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,ENTRY_MONTH,MAIN,ALL,2024-12,ALL,ALL,ASIA,2,0.33333333,9.97,3.14,6.83,3.175159,1,1,0,3.14
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,ENTRY_MONTH,MAIN,ALL,2024-12,ALL,ALL,LONDON_NY_OVERLAP,3,0.50000000,33.27,24.15,9.12,1.377640,2,1,0,24.15
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,ENTRY_MONTH,MAIN,ALL,2024-12,ALL,ALL,NEW_YORK_ONLY,1,0.16666667,0.00,1.24,-1.24,0.000000,0,1,0,1.24
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,ENTRY_MONTH,MAIN,ALL,2025-01,ALL,ALL,ASIA,4,0.57142857,176.05,0.00,176.05,,4,0,0,0.00
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,ENTRY_MONTH,MAIN,ALL,2025-01,ALL,ALL,LONDON_NY_OVERLAP,3,0.42857143,109.71,0.00,109.71,,3,0,0,0.00
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,ENTRY_MONTH,MAIN,ALL,2025-02,ALL,ALL,ASIA,5,0.27777778,303.06,0.00,303.06,,5,0,0,0.00
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,ENTRY_MONTH,MAIN,ALL,2025-02,ALL,ALL,LONDON,4,0.22222222,181.65,0.00,181.65,,4,0,0,0.00
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,ENTRY_MONTH,MAIN,ALL,2025-02,ALL,ALL,LONDON_NY_OVERLAP,7,0.38888889,397.78,0.00,397.78,,7,0,0,0.00
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,ENTRY_MONTH,MAIN,ALL,2025-02,ALL,ALL,OUTSIDE_DEFINED_SESSION,2,0.11111111,101.55,0.00,101.55,,2,0,0,0.00
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,ENTRY_MONTH,MAIN,ALL,2025-03,ALL,ALL,ASIA,9,0.56250000,693.96,0.00,693.96,,9,0,0,0.00
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,ENTRY_MONTH,MAIN,ALL,2025-03,ALL,ALL,LONDON,3,0.18750000,160.67,0.00,160.67,,3,0,0,0.00
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,ENTRY_MONTH,MAIN,ALL,2025-03,ALL,ALL,LONDON_NY_OVERLAP,1,0.06250000,50.69,0.00,50.69,,1,0,0,0.00
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,ENTRY_MONTH,MAIN,ALL,2025-03,ALL,ALL,NEW_YORK_ONLY,1,0.06250000,61.68,0.00,61.68,,1,0,0,0.00
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,ENTRY_MONTH,MAIN,ALL,2025-03,ALL,ALL,OUTSIDE_DEFINED_SESSION,2,0.12500000,194.42,0.00,194.42,,2,0,0,0.00
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,ENTRY_MONTH,MAIN,ALL,2025-04,ALL,ALL,ASIA,18,0.47368421,753.07,388.21,364.86,1.939852,12,6,0,388.21
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,ENTRY_MONTH,MAIN,ALL,2025-04,ALL,ALL,LONDON,7,0.18421053,189.06,0.00,189.06,,7,0,0,0.00
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,ENTRY_MONTH,MAIN,ALL,2025-04,ALL,ALL,LONDON_NY_OVERLAP,3,0.07894737,298.37,0.00,298.37,,3,0,0,0.00
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,ENTRY_MONTH,MAIN,ALL,2025-04,ALL,ALL,NEW_YORK_ONLY,4,0.10526316,272.76,0.00,272.76,,4,0,0,0.00
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,ENTRY_MONTH,MAIN,ALL,2025-04,ALL,ALL,OUTSIDE_DEFINED_SESSION,6,0.15789474,382.92,45.79,337.13,8.362525,4,2,0,45.79
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,ENTRY_MONTH,MAIN,ALL,2025-05,ALL,ALL,ASIA,6,0.46153846,75.33,0.00,75.33,,6,0,0,0.00
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,ENTRY_MONTH,MAIN,ALL,2025-05,ALL,ALL,LONDON,2,0.15384615,17.91,0.00,17.91,,2,0,0,0.00
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,ENTRY_MONTH,MAIN,ALL,2025-05,ALL,ALL,LONDON_NY_OVERLAP,2,0.15384615,37.54,0.00,37.54,,2,0,0,0.00
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,ENTRY_MONTH,MAIN,ALL,2025-05,ALL,ALL,NEW_YORK_ONLY,1,0.07692308,17.46,0.00,17.46,,1,0,0,0.00
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,ENTRY_MONTH,MAIN,ALL,2025-05,ALL,ALL,OUTSIDE_DEFINED_SESSION,2,0.15384615,66.54,0.00,66.54,,2,0,0,0.00
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,ENTRY_MONTH,MAIN,ALL,2025-06,ALL,ALL,ASIA,1,0.05263158,17.14,0.00,17.14,,1,0,0,0.00
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,ENTRY_MONTH,MAIN,ALL,2025-06,ALL,ALL,LONDON,8,0.42105263,59.36,126.06,-66.70,0.470887,4,4,0,126.06
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,ENTRY_MONTH,MAIN,ALL,2025-06,ALL,ALL,LONDON_NY_OVERLAP,8,0.42105263,120.85,0.00,120.85,,8,0,0,0.00
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,ENTRY_MONTH,MAIN,ALL,2025-06,ALL,ALL,NEW_YORK_ONLY,2,0.10526316,29.83,0.00,29.83,,2,0,0,0.00
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,ENTRY_MONTH,MAIN,ALL,2025-07,ALL,ALL,ASIA,7,0.46666667,197.76,18.53,179.23,10.672423,6,1,0,18.53
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,ENTRY_MONTH,MAIN,ALL,2025-07,ALL,ALL,LONDON,4,0.26666667,13.43,34.09,-20.66,0.393957,3,1,0,34.09
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,ENTRY_MONTH,MAIN,ALL,2025-07,ALL,ALL,OUTSIDE_DEFINED_SESSION,4,0.26666667,193.36,0.00,193.36,,4,0,0,0.00
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,ENTRY_MONTH,MAIN,ALL,2025-09,ALL,ALL,ASIA,12,0.33333333,1023.91,0.00,1023.91,,12,0,0,0.00
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,ENTRY_MONTH,MAIN,ALL,2025-09,ALL,ALL,LONDON,6,0.16666667,386.31,15.62,370.69,24.731754,5,1,0,15.62
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,ENTRY_MONTH,MAIN,ALL,2025-09,ALL,ALL,LONDON_NY_OVERLAP,10,0.27777778,774.86,0.00,774.86,,10,0,0,0.00
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,ENTRY_MONTH,MAIN,ALL,2025-09,ALL,ALL,NEW_YORK_ONLY,8,0.22222222,447.53,42.66,404.87,10.490624,6,2,0,42.66
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,ENTRY_MONTH,MAIN,ALL,2025-10,ALL,ALL,ASIA,13,0.30232558,1221.44,0.00,1221.44,,13,0,0,0.00
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,ENTRY_MONTH,MAIN,ALL,2025-10,ALL,ALL,LONDON,5,0.11627907,457.70,0.00,457.70,,5,0,0,0.00
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,ENTRY_MONTH,MAIN,ALL,2025-10,ALL,ALL,LONDON_NY_OVERLAP,9,0.20930233,647.52,376.78,270.74,1.718563,8,1,0,376.78
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,ENTRY_MONTH,MAIN,ALL,2025-10,ALL,ALL,NEW_YORK_ONLY,8,0.18604651,474.12,384.60,89.52,1.232761,7,1,0,384.60
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,ENTRY_MONTH,MAIN,ALL,2025-10,ALL,ALL,OUTSIDE_DEFINED_SESSION,8,0.18604651,831.09,0.00,831.09,,8,0,0,0.00
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,ENTRY_MONTH,MAIN,ALL,2025-11,ALL,ALL,ASIA,1,0.25000000,13.86,0.00,13.86,,1,0,0,0.00
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,ENTRY_MONTH,MAIN,ALL,2025-11,ALL,ALL,LONDON_NY_OVERLAP,1,0.25000000,12.04,0.00,12.04,,1,0,0,0.00
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,ENTRY_MONTH,MAIN,ALL,2025-11,ALL,ALL,NEW_YORK_ONLY,2,0.50000000,112.76,0.00,112.76,,2,0,0,0.00
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,ENTRY_MONTH,MAIN,ALL,2025-12,ALL,ALL,ASIA,6,0.46153846,0.00,1077.15,-1077.15,0.000000,0,6,0,1077.15
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,ENTRY_MONTH,MAIN,ALL,2025-12,ALL,ALL,LONDON,1,0.07692308,13.45,0.00,13.45,,1,0,0,0.00
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,ENTRY_MONTH,MAIN,ALL,2025-12,ALL,ALL,NEW_YORK_ONLY,3,0.23076923,12.21,218.37,-206.16,0.055914,1,2,0,218.37
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,ENTRY_MONTH,MAIN,ALL,2025-12,ALL,ALL,OUTSIDE_DEFINED_SESSION,3,0.23076923,13.15,432.98,-419.83,0.030371,1,2,0,432.98
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,SYMBOL,BWD,ALL,ALL,AUDUSD,ALL,ASIA,17,0.21794872,179.85,343.98,-164.13,0.522850,12,5,0,339.84
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,SYMBOL,BWD,ALL,ALL,AUDUSD,ALL,LONDON,32,0.41025641,339.15,125.54,213.61,2.701529,31,1,0,125.54
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,SYMBOL,BWD,ALL,ALL,AUDUSD,ALL,LONDON_NY_OVERLAP,11,0.14102564,154.79,0.00,154.79,,11,0,0,0.00
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,SYMBOL,BWD,ALL,ALL,AUDUSD,ALL,NEW_YORK_ONLY,12,0.15384615,145.46,221.88,-76.42,0.655580,11,1,0,221.88
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,SYMBOL,BWD,ALL,ALL,AUDUSD,ALL,OUTSIDE_DEFINED_SESSION,6,0.07692308,46.04,106.87,-60.83,0.430804,5,1,0,106.87
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,SYMBOL,BWD,ALL,ALL,BTCUSD,ALL,ASIA,15,0.17647059,119.57,0.28,119.29,427.035714,14,1,0,0.28
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,SYMBOL,BWD,ALL,ALL,BTCUSD,ALL,LONDON,12,0.14117647,81.24,0.00,81.24,,12,0,0,0.00
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,SYMBOL,BWD,ALL,ALL,BTCUSD,ALL,LONDON_NY_OVERLAP,26,0.30588235,149.03,115.18,33.85,1.293888,25,1,0,115.18
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,SYMBOL,BWD,ALL,ALL,BTCUSD,ALL,NEW_YORK_ONLY,15,0.17647059,79.57,38.95,40.62,2.042875,14,1,0,38.95
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,SYMBOL,BWD,ALL,ALL,BTCUSD,ALL,OUTSIDE_DEFINED_SESSION,17,0.20000000,80.64,1.74,78.90,46.344828,14,3,0,1.74
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,SYMBOL,BWD,ALL,ALL,EURUSD,ALL,ASIA,14,0.14141414,170.78,0.00,170.78,,14,0,0,0.00
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,SYMBOL,BWD,ALL,ALL,EURUSD,ALL,LONDON,29,0.29292929,255.91,0.00,255.91,,29,0,0,0.00
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,SYMBOL,BWD,ALL,ALL,EURUSD,ALL,LONDON_NY_OVERLAP,37,0.37373737,232.92,773.28,-540.36,0.301210,33,4,0,773.28
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,SYMBOL,BWD,ALL,ALL,EURUSD,ALL,NEW_YORK_ONLY,12,0.12121212,167.81,0.00,167.81,,12,0,0,0.00
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,SYMBOL,BWD,ALL,ALL,EURUSD,ALL,OUTSIDE_DEFINED_SESSION,7,0.07070707,92.87,0.00,92.87,,7,0,0,0.00
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,SYMBOL,BWD,ALL,ALL,GBPUSD,ALL,ASIA,9,0.17647059,109.74,446.92,-337.18,0.245547,7,2,0,446.92
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,SYMBOL,BWD,ALL,ALL,GBPUSD,ALL,LONDON,20,0.39215686,223.06,119.39,103.67,1.868331,18,2,0,118.50
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,SYMBOL,BWD,ALL,ALL,GBPUSD,ALL,LONDON_NY_OVERLAP,18,0.35294118,86.67,574.53,-487.86,0.150854,15,3,0,574.53
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,SYMBOL,BWD,ALL,ALL,GBPUSD,ALL,NEW_YORK_ONLY,3,0.05882353,36.13,0.00,36.13,,3,0,0,0.00
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,SYMBOL,BWD,ALL,ALL,GBPUSD,ALL,OUTSIDE_DEFINED_SESSION,1,0.01960784,0.00,0.79,-0.79,0.000000,0,1,0,0.79
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,SYMBOL,BWD,ALL,ALL,USDJPY,ALL,ASIA,56,0.27317073,861.33,0.00,861.33,,56,0,0,0.00
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,SYMBOL,BWD,ALL,ALL,USDJPY,ALL,LONDON,51,0.24878049,1064.16,870.07,194.09,1.223074,46,5,0,870.07
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,SYMBOL,BWD,ALL,ALL,USDJPY,ALL,LONDON_NY_OVERLAP,57,0.27804878,851.04,439.01,412.03,1.938544,55,2,0,439.01
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,SYMBOL,BWD,ALL,ALL,USDJPY,ALL,NEW_YORK_ONLY,26,0.12682927,375.52,4.00,371.52,93.880000,23,3,0,2.27
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,SYMBOL,BWD,ALL,ALL,USDJPY,ALL,OUTSIDE_DEFINED_SESSION,15,0.07317073,187.99,0.00,187.99,,15,0,0,0.00
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,SYMBOL,BWD,ALL,ALL,XAUUSD,ALL,ASIA,23,0.15436242,705.39,455.75,249.64,1.547756,16,7,0,380.38
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,SYMBOL,BWD,ALL,ALL,XAUUSD,ALL,LONDON,26,0.17449664,768.74,0.00,768.74,,26,0,0,0.00
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,SYMBOL,BWD,ALL,ALL,XAUUSD,ALL,LONDON_NY_OVERLAP,59,0.39597315,1017.61,4051.88,-3034.27,0.251145,46,13,0,3904.88
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,SYMBOL,BWD,ALL,ALL,XAUUSD,ALL,NEW_YORK_ONLY,14,0.09395973,201.19,1548.32,-1347.13,0.129941,10,4,0,1464.80
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,SYMBOL,BWD,ALL,ALL,XAUUSD,ALL,OUTSIDE_DEFINED_SESSION,27,0.18120805,570.47,217.20,353.27,2.626473,18,9,0,217.20
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,SYMBOL,MAIN,ALL,ALL,AUDUSD,ALL,ASIA,9,0.60000000,83.00,154.46,-71.46,0.537356,6,3,0,154.46
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,SYMBOL,MAIN,ALL,ALL,AUDUSD,ALL,LONDON,5,0.33333333,80.04,34.12,45.92,2.345838,4,1,0,34.12
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,SYMBOL,MAIN,ALL,ALL,AUDUSD,ALL,OUTSIDE_DEFINED_SESSION,1,0.06666667,0.00,45.52,-45.52,0.000000,0,1,0,45.52
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,SYMBOL,MAIN,ALL,ALL,BTCUSD,ALL,ASIA,63,0.27876106,1150.37,18.82,1131.55,61.124867,60,3,0,11.25
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,SYMBOL,MAIN,ALL,ALL,BTCUSD,ALL,LONDON,28,0.12389381,498.90,730.95,-232.05,0.682536,26,2,0,721.43
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,SYMBOL,MAIN,ALL,ALL,BTCUSD,ALL,LONDON_NY_OVERLAP,33,0.14601770,784.93,418.15,366.78,1.877149,30,3,0,376.78
BOSS19_P5_SESSION_ATTRIBUTION_V1,2026-09-03T23:50:00Z,SYMBOL,MAIN,ALL,ALL,BTCUSD,ALL,NEW_YORK_ONLY,62,0.27433628,1731.05,385.84,1345.21,4.486445,60,2,0,384.60
