window,index,time,pnl,equity,dd_pct
MAIN,34,2023-04-05 16:17:40,0.84,10048.12,0.000000
MAIN,35,2023-04-05 18:13:40,0.95,10049.07,0.000000
MAIN,36,2023-04-13 17:03:40,0.93,10050.00,0.000000
MAIN,37,2023-05-03 09:27:40,0.51,10050.51,0.000000
MAIN,38,2023-05-03 10:30:40,0.73,10051.24,0.000000
MAIN,39,2023-05-03 15:15:40,0.93,10052.17,0.000000
MAIN,40,2023-05-03 16:07:40,0.78,10052.95,0.000000
MAIN,41,2023-05-03 21:32:20,1.08,10054.03,0.000000
MAIN,42,2023-05-03 23:09:40,1.18,10055.21,0.000000
MAIN,43,2023-05-04 15:54:40,0.62,10055.83,0.000000
MAIN,44,2023-05-04 18:05:40,1.22,10057.05,0.000000
MAIN,45,2023-05-04 20:07:20,1.06,10058.11,0.000000
MAIN,46,2023-05-10 16:07:40,0.59,10058.70,0.000000
MAIN,47,2023-05-10 22:28:20,0.69,10059.39,0.000000
MAIN,48,2023-05-11 05:31:40,0.71,10060.10,0.000000
MAIN,49,2023-06-08 17:02:40,0.56,10060.66,0.000000
MAIN,50,2023-06-09 03:56:40,0.65,10061.31,0.000000
MAIN,51,2023-07-07 14:43:40,0.62,10061.93,0.000000
MAIN,52,2023-07-10 05:25:40,0.78,10062.71,0.000000
MAIN,53,2023-07-11 03:11:40,0.67,10063.38,0.000000
MAIN,54,2023-07-21 10:46:40,1.63,10065.01,0.000000
MAIN,55,2023-07-26 12:44:20,0.46,10065.47,0.000000
MAIN,56,2023-07-26 13:24:40,0.48,10065.95,0.000000
MAIN,57,2023-07-26 16:02:40,0.64,10066.59,0.000000
MAIN,58,2023-08-04 18:02:40,0.73,10067.32,0.000000
MAIN,59,2023-08-07 02:10:40,0.71,10068.03,0.000000
MAIN,60,2023-08-07 04:05:40,0.61,10068.64,0.000000
MAIN,61,2023-08-23 17:00:40,0.70,10069.34,0.000000
MAIN,62,2023-08-23 21:47:40,0.63,10069.97,0.000000
MAIN,63,2023-08-23 22:09:40,0.65,10070.62,0.000000
MAIN,64,2023-08-24 03:06:40,0.60,10071.22,0.000000
MAIN,65,2023-09-01 16:04:40,0.64,10071.86,0.000000
MAIN,66,2023-09-11 11:31:40,1.10,10072.96,0.000000
MAIN,67,2023-09-29 11:02:40,0.42,10073.38,0.000000
MAIN,68,2023-10-03 18:02:40,0.62,10074.00,0.000000
MAIN,69,2023-10-04 05:51:40,0.98,10074.98,0.000000
MAIN,70,2023-10-05 05:06:20,0.51,10075.49,0.000000
MAIN,71,2023-10-09 18:17:40,0.38,10075.87,0.000000
MAIN,72,2023-10-09 22:09:40,0.36,10076.23,0.000000
MAIN,73,2023-10-09 23:03:40,0.36,10076.59,0.000000
MAIN,74,2023-10-10 03:16:40,0.41,10077.00,0.000000
MAIN,75,2023-10-23 20:05:40,0.22,10077.22,0.000000
MAIN,76,2023-10-23 22:43:40,0.35,10077.57,0.000000
MAIN,77,2023-10-27 17:01:40,0.37,10077.94,0.000000
MAIN,78,2023-10-27 19:27:40,0.39,10078.33,0.000000
MAIN,79,2023-10-27 23:46:40,0.49,10078.82,0.000000
MAIN,80,2023-10-30 19:26:40,0.49,10079.31,0.000000
MAIN,81,2023-10-30 22:39:40,0.47,10079.78,0.000000
MAIN,82,2023-11-02 07:32:40,0.53,10080.31,0.000000
MAIN,83,2023-11-02 16:21:40,0.47,10080.78,0.000000
MAIN,84,2023-11-03 16:10:40,0.45,10081.23,0.000000
MAIN,85,2023-11-03 17:01:40,0.58,10081.81,0.000000
MAIN,86,2023-11-06 02:13:40,0.68,10082.49,0.000000
MAIN,87,2023-11-15 16:51:40,0.87,10083.36,0.000000
MAIN,88,2023-11-16 18:24:40,0.45,10083.81,0.000000
MAIN,89,2023-11-20 01:51:40,0.66,10084.47,0.000000
MAIN,90,2023-11-20 07:06:40,0.83,10085.30,0.000000
MAIN,91,2023-11-22 07:52:40,0.78,10086.08,0.000000
MAIN,92,2023-11-28 09:56:40,0.56,10086.64,0.000000
MAIN,93,2023-11-28 19:37:40,0.75,10087.39,0.000000
MAIN,94,2023-11-28 20:12:40,0.78,10088.17,0.000000
MAIN,95,2023-11-29 12:37:40,1.38,10089.55,0.000000
MAIN,96,2023-12-01 21:46:40,0.84,10090.39,0.000000
MAIN,97,2023-12-04 07:05:20,0.80,10091.19,0.000000
MAIN,98,2023-12-07 08:02:40,0.59,10091.78,0.000000
MAIN,99,2023-12-07 19:46:40,-25.19,10066.59,0.249609
MAIN,100,2023-12-07 20:00:40,2.02,10068.61,0.229593
MAIN,101,2023-12-07 23:01:40,1.70,10070.31,0.212747
MAIN,102,2023-12-08 03:39:40,2.53,10072.84,0.187677
MAIN,103,2023-12-08 05:04:40,1.83,10074.67,0.169544
MAIN,104,2023-12-19 04:49:40,2.80,10077.47,0.141799
MAIN,105,2023-12-21 16:09:40,0.87,10078.34,0.133178
MAIN,106,2023-12-21 17:03:40,0.79,10079.13,0.125350
MAIN,107,2023-12-21 19:25:40,0.84,10079.97,0.117026
MAIN,108,2023-12-22 03:00:40,0.75,10080.72,0.109594
MAIN,109,2024-01-02 14:17:40,0.93,10081.65,0.100379
MAIN,110,2024-01-23 09:00:40,0.71,10082.36,0.093343
MAIN,111,2024-01-24 18:49:40,0.83,10083.19,0.085119
MAIN,112,2024-01-30 03:01:40,0.43,10083.62,0.080858
